id,date,collection_location,travel_history,new_cases,mobility,sequencing_intensity
seq_104893,2020-06-21,domestic,no_travel,1413,-0.01,0.102618542108988
seq_104898,2020-06-21,domestic,no_travel,1413,-0.01,0.102618542108988
seq_104958,2020-06-21,domestic,no_travel,1413,-0.01,0.102618542108988
seq_104967,2020-06-21,domestic,no_travel,1413,-0.01,0.102618542108988
seq_105018,2020-06-21,domestic,travel,1413,-0.01,0.102618542108988
seq_10501,2020-06-21,domestic,no_travel,1413,-0.01,0.102618542108988
seq_105031,2020-06-21,domestic,no_travel,1413,-0.01,0.102618542108988
seq_105068,2020-06-21,domestic,no_travel,1413,-0.01,0.102618542108988
seq_105083,2020-06-21,domestic,travel,1413,-0.01,0.102618542108988
seq_105098,2020-06-21,domestic,no_travel,1413,-0.01,0.102618542108988
seq_105105,2020-06-21,domestic,no_travel,1413,-0.01,0.102618542108988
seq_105119,2020-06-21,domestic,no_travel,1413,-0.01,0.102618542108988
seq_105125,2020-06-21,domestic,no_travel,1413,-0.01,0.102618542108988
seq_105152,2020-06-21,domestic,no_travel,1413,-0.01,0.102618542108988
seq_105155,2020-06-21,domestic,no_travel,1413,-0.01,0.102618542108988
seq_105177,2020-06-21,domestic,travel,1413,-0.01,0.102618542108988
seq_105197,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105207,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105220,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105272,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105273,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105277,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105278,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105281,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105282,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105286,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105298,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105307,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105321,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105330,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105394,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105427,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105478,2020-06-20,domestic,travel,2121,-0.01,0.0938236680810938
seq_105526,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_10552,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105533,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105555,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105558,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105575,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105576,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105586,2020-06-20,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105602,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105604,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105624,2020-06-19,domestic,travel,2121,-0.01,0.0938236680810938
seq_10562,2020-06-19,domestic,travel,2121,-0.01,0.0938236680810938
seq_10563,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105645,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_10564,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105668,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105671,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105673,2020-06-19,domestic,travel,2121,-0.01,0.0938236680810938
seq_105693,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105699,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105700,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105711,2020-06-19,domestic,travel,2121,-0.01,0.0938236680810938
seq_105760,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105782,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105810,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105848,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_10584,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105872,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105890,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105912,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105920,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105924,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105935,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105948,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105952,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105961,2020-06-19,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_105962,2020-06-19,domestic,travel,2121,-0.01,0.0938236680810938
seq_106003,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_10603,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106060,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106095,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106101,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106115,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106135,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106140,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106143,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106170,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106194,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106202,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106248,2020-06-18,domestic,travel,2121,-0.01,0.0938236680810938
seq_106287,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106294,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_10629,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106332,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_10633,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106367,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106373,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106378,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106398,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106413,2020-06-18,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106443,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106460,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106472,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106496,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106512,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106513,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106529,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106575,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106584,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_10660,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106620,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106634,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106642,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106689,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106712,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106764,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106788,2020-06-17,domestic,travel,2121,-0.01,0.0938236680810938
seq_10678,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106790,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106849,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106899,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_10691,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106921,2020-06-17,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_106992,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_1069,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107011,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107012,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107040,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107047,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107059,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_10707,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_1070,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107118,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107147,2020-06-16,domestic,travel,2121,-0.01,0.0938236680810938
seq_10714,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107189,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107190,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107198,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107205,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107209,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107215,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107221,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107231,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107256,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107261,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107268,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_10727,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107324,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107420,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107425,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107435,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107439,2020-06-16,domestic,travel,2121,-0.01,0.0938236680810938
seq_107450,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107453,2020-06-16,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107457,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107471,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107476,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107511,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107530,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107546,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107574,2020-06-15,domestic,travel,2121,-0.01,0.0938236680810938
seq_107608,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107653,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107710,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107715,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107780,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107783,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107805,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107809,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107845,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107848,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107874,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107878,2020-06-15,domestic,travel,2121,-0.01,0.0938236680810938
seq_107880,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107893,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_10789,2020-06-15,domestic,travel,2121,-0.01,0.0938236680810938
seq_107920,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107932,2020-06-15,domestic,travel,2121,-0.01,0.0938236680810938
seq_107958,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107961,2020-06-15,domestic,travel,2121,-0.01,0.0938236680810938
seq_107963,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107968,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_107976,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_10799,2020-06-15,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108014,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108023,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108039,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108077,2020-06-14,domestic,travel,2121,-0.01,0.0938236680810938
seq_108087,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_1080,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_10809,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108150,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_10815,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108163,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108170,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108171,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108182,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108184,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108187,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108204,2020-06-14,domestic,travel,2121,-0.01,0.0938236680810938
seq_108212,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108266,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108267,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108286,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108289,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108302,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108327,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108328,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108341,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108345,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_10835,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108409,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108418,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_10841,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108446,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108459,2020-06-14,domestic,travel,2121,-0.01,0.0938236680810938
seq_108461,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108469,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108499,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108523,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108556,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108606,2020-06-14,domestic,no_travel,2121,-0.01,0.0938236680810938
seq_108617,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108645,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108647,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108649,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108660,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108667,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108679,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108723,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108738,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108740,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108742,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108749,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108773,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108785,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108788,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_10878,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108799,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108842,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108854,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108857,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108862,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108873,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108906,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108915,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108923,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108938,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_10893,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108981,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_108988,2020-06-13,domestic,travel,3541,-0.01,0.101666195989833
seq_109044,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109064,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109066,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109071,2020-06-13,domestic,travel,3541,-0.01,0.101666195989833
seq_109097,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109122,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109131,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109145,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109153,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109166,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109168,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109178,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109182,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109191,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109228,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_10925,2020-06-13,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109265,2020-06-12,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109277,2020-06-12,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109283,2020-06-12,domestic,travel,3541,-0.01,0.101666195989833
seq_109293,2020-06-12,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109321,2020-06-12,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109379,2020-06-12,domestic,no_travel,3541,-0.01,0.101666195989833
seq_10938,2020-06-12,domestic,no_travel,3541,-0.01,0.101666195989833
seq_10941,2020-06-12,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109441,2020-06-12,domestic,travel,3541,-0.01,0.101666195989833
seq_109448,2020-06-12,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109450,2020-06-12,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109473,2020-06-12,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109549,2020-06-12,domestic,no_travel,3541,-0.01,0.101666195989833
seq_1095,2020-06-12,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109616,2020-06-12,domestic,no_travel,3541,-0.01,0.101666195989833
seq_109629,2020-06-12,domestic,travel,3541,-0.01,0.101666195989833
seq_109641,2020-06-12,domestic,travel,3541,-0.01,0.101666195989833
seq_109645,2020-06-12,domestic,no_travel,3541,-0.01,0.101666195989833
