"id","date","collection_location","new_cases","mobility","sequencing_intensity"
"seq_107088",2020-06-16,"intl_source",1676,0.01,0.0906921241050119
"seq_107111",2020-06-16,"intl_source",1676,0.01,0.0906921241050119
"seq_107132",2020-06-16,"intl_source",1676,0.01,0.0906921241050119
"seq_107133",2020-06-16,"intl_source",1676,0.01,0.0906921241050119
"seq_107155",2020-06-16,"intl_source",1676,0.01,0.0906921241050119
"seq_107182",2020-06-16,"intl_source",1676,0.01,0.0906921241050119
"seq_107200",2020-06-16,"intl_source",1676,0.01,0.0906921241050119
"seq_107237",2020-06-16,"intl_source",1676,0.01,0.0906921241050119
"seq_107275",2020-06-16,"intl_source",1676,0.01,0.0906921241050119
"seq_107290",2020-06-16,"intl_source",1676,0.01,0.0906921241050119
"seq_107300",2020-06-16,"intl_source",1676,0.01,0.0906921241050119
"seq_107303",2020-06-16,"intl_source",1676,0.01,0.0906921241050119
"seq_107307",2020-06-16,"intl_source",1676,0.01,0.0906921241050119
"seq_10730",2020-06-16,"intl_source",1676,0.01,0.0906921241050119
"seq_107312",2020-06-16,"intl_source",1676,0.01,0.0906921241050119
"seq_107339",2020-06-16,"intl_source",1676,0.01,0.0906921241050119
"seq_107348",2020-06-16,"intl_source",1676,0.01,0.0906921241050119
"seq_107404",2020-06-16,"intl_source",1676,0.01,0.0906921241050119
"seq_107485",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_10748",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107497",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_1074",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107517",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107525",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107531",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107535",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107541",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107557",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107560",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107565",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107594",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107614",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107646",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107677",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107678",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107767",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_10777",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107779",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107793",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107830",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107858",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_10785",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107868",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107900",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107929",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107937",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_107960",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_1079",2020-06-15,"intl_source",1676,0.01,0.0906921241050119
"seq_10804",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_108128",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_108169",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_108209",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_108248",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_108293",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_108372",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_108382",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_108400",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_108437",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_108445",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_108468",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_108475",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_108477",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_108481",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_108486",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_10848",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_108502",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_108543",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_108560",2020-06-14,"intl_source",1676,0.01,0.0906921241050119
"seq_108651",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_108685",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_108693",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_10869",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_108704",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_108708",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_108714",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_108717",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_108783",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_108868",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_108928",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_108944",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_108946",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_108948",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_108958",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_108959",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_108986",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_108992",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_109000",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_109005",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_10902",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_109052",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_109057",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_10910",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_109206",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_109240",2020-06-13,"intl_source",2466,0.01,0.0965125709651257
"seq_109292",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109312",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109327",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109336",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_10936",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109394",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109418",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109427",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109432",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109454",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109486",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109505",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109508",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109522",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109537",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109541",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109554",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109583",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109642",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109649",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109653",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109658",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109675",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_10972",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109750",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_10975",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109793",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109800",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_10982",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109864",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109878",2020-06-12,"intl_source",2466,0.01,0.0965125709651257
"seq_109933",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_10993",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_109949",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_109952",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_109959",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_109965",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_109982",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110052",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110086",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110089",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110093",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110173",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_1101",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_11019",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110210",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110212",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110224",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110229",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110233",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_11025",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110269",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110274",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110282",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110287",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110295",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110307",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110310",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110368",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110373",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110383",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110460",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110479",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110501",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110623",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_11063",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110640",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110650",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_11068",2020-06-11,"intl_source",2466,0.01,0.0965125709651257
"seq_110746",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_110756",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_110773",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_110777",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_110817",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_110862",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_110863",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_110875",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_110880",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_110890",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_110912",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_110916",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_110942",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_110963",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_11098",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_110991",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_111040",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_111076",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_111081",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_11110",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_11112",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_111129",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_111185",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_11124",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_111282",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_111284",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_11130",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_111336",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_111346",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_111392",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_111397",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_111401",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_111406",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_111446",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_111458",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_111471",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_111494",2020-06-10,"intl_source",2466,0.01,0.0965125709651257
"seq_111511",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_111514",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_111557",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_111566",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_111571",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_11159",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_111639",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_111644",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_111671",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_111689",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_111714",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_111761",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_111769",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_111781",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_111814",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_111847",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_111874",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_111894",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_111899",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_111913",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_111958",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_112084",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_112100",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_112102",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_112110",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_112155",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_112170",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_112189",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_112202",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_112213",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_112245",2020-06-09,"intl_source",2466,0.01,0.0965125709651257
"seq_112282",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112283",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112290",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112301",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112303",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112305",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112313",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_11232",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112333",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112355",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112414",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112432",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112456",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112459",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112472",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112482",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112506",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112514",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112516",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_11251",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112532",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112575",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112589",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112620",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112621",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112678",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112710",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112711",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112748",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_11275",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112780",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_11280",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112825",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112835",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_112927",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_113021",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_113037",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_113078",2020-06-08,"intl_source",2466,0.01,0.0965125709651257
"seq_113117",2020-06-07,"intl_source",2466,0.01,0.0965125709651257
"seq_113121",2020-06-07,"intl_source",2466,0.01,0.0965125709651257
"seq_113161",2020-06-07,"intl_source",2466,0.01,0.0965125709651257
"seq_11319",2020-06-07,"intl_source",2466,0.01,0.0965125709651257
"seq_113233",2020-06-07,"intl_source",2466,0.01,0.0965125709651257
"seq_113236",2020-06-07,"intl_source",2466,0.01,0.0965125709651257
"seq_113238",2020-06-07,"intl_source",2466,0.01,0.0965125709651257
"seq_113272",2020-06-07,"intl_source",2466,0.01,0.0965125709651257
"seq_11327",2020-06-07,"intl_source",2466,0.01,0.0965125709651257
"seq_113291",2020-06-07,"intl_source",2466,0.01,0.0965125709651257
"seq_113305",2020-06-07,"intl_source",2466,0.01,0.0965125709651257
"seq_113320",2020-06-07,"intl_source",2466,0.01,0.0965125709651257
