id,collection_location,collection_date
seq_55234,intl_source,2020-04-27
seq_56433,intl_source,2020-04-27
seq_102228,domestic,2020-06-30
seq_126940,domestic,2020-05-27
seq_10552,domestic,2020-06-20
seq_10285,intl_source,2020-06-28
seq_54035,intl_source,2020-04-28
seq_20639,intl_source,2020-05-10
seq_34335,domestic,2020-05-05
seq_14327,domestic,2020-05-19
seq_11690,domestic,2020-06-04
seq_131229,domestic,2020-05-25
seq_54152,domestic,2020-04-28
seq_104224,domestic,2020-06-23
seq_49001,intl_source,2020-04-30
seq_113132,domestic,2020-06-07
seq_81063,intl_source,2020-04-14
seq_89958,intl_source,2020-04-05
seq_4240,intl_source,2020-05-02
seq_1750,intl_source,2020-05-11
seq_105281,domestic,2020-06-20
seq_10629,domestic,2020-06-18
seq_116474,domestic,2020-06-04
seq_131722,intl_source,2020-05-24
seq_8292,domestic,2020-04-13
seq_3439,domestic,2020-05-05
seq_81628,intl_source,2020-04-14
seq_106313,intl_source,2020-06-18
seq_60571,intl_source,2020-04-25
seq_5827,intl_source,2020-04-26
seq_51071,intl_source,2020-04-29
seq_119978,domestic,2020-06-01
seq_32853,domestic,2020-05-06
seq_149469,intl_source,2020-05-16
seq_134826,intl_source,2020-05-23
seq_130896,domestic,2020-05-25
seq_25844,domestic,2020-05-08
seq_80253,intl_source,2020-04-15
seq_33697,intl_source,2020-05-05
seq_7140,intl_source,2020-04-20
seq_102509,domestic,2020-06-29
seq_83958,domestic,2020-04-12
seq_132418,domestic,2020-05-24
seq_60267,intl_source,2020-04-25
seq_115833,domestic,2020-06-05
seq_64704,intl_source,2020-04-23
seq_2629,domestic,2020-05-08
seq_112634,domestic,2020-06-08
seq_159625,domestic,2020-05-12
seq_30806,intl_source,2020-05-07
seq_78914,intl_source,2020-04-16
seq_6545,domestic,2020-04-23
seq_19093,intl_source,2020-05-11
seq_93054,domestic,2020-04-01
seq_99382,intl_source,2020-03-03
seq_57794,intl_source,2020-04-26
seq_67866,domestic,2020-04-22
seq_95588,intl_source,2020-03-26
seq_44140,intl_source,2020-05-02
seq_10603,domestic,2020-06-18
seq_70166,domestic,2020-04-21
seq_54115,Imports,2020-04-28
seq_124116,Imports,2020-05-29
seq_27494,intl_source,2020-05-08
seq_136611,intl_source,2020-05-22
seq_98669,intl_source,2020-03-12
seq_115191,domestic,2020-06-05
seq_92245,Imports,2020-04-02
seq_8221,domestic,2020-04-13
seq_115349,domestic,2020-06-05
seq_98411,Imports,2020-03-14
seq_64259,domestic,2020-04-24
seq_120499,domestic,2020-06-01
seq_36869,domestic,2020-05-04
seq_127869,intl_source,2020-05-27
seq_66691,domestic,2020-04-22
seq_134043,intl_source,2020-05-23
seq_105450,intl_source,2020-06-20
seq_65087,intl_source,2020-04-23
seq_9541,domestic,2020-03-27
seq_111971,Imports,2020-06-09
seq_20998,domestic,2020-05-10
seq_70089,intl_source,2020-04-21
seq_56989,intl_source,2020-04-27
seq_44624,domestic,2020-05-01
seq_88107,intl_source,2020-04-08
seq_97680,domestic,2020-03-18
seq_38260,intl_source,2020-05-04
seq_25171,intl_source,2020-05-09
seq_2656,intl_source,2020-05-08
seq_139024,intl_source,2020-05-21
seq_118740,intl_source,2020-06-02
seq_43411,domestic,2020-05-02
seq_57890,intl_source,2020-04-26
seq_21188,domestic,2020-05-10
seq_80860,intl_source,2020-04-14
seq_119433,domestic,2020-06-02
seq_145263,intl_source,2020-05-18
seq_49274,intl_source,2020-04-30
seq_101046,domestic,2020-07-07
seq_1451,intl_source,2020-05-18
seq_101743,intl_source,2020-07-03
seq_16550,intl_source,2020-05-12
seq_54637,domestic,2020-04-28
seq_78872,intl_source,2020-04-16
seq_3911,intl_source,2020-05-04
seq_93141,intl_source,2020-04-01
seq_78159,domestic,2020-04-16
seq_115133,domestic,2020-06-05
seq_29778,domestic,2020-05-07
seq_55192,intl_source,2020-04-27
seq_24109,domestic,2020-05-09
seq_155277,Imports,2020-05-14
seq_127963,domestic,2020-05-27
seq_55198,domestic,2020-04-27
seq_3466,intl_source,2020-05-05
seq_3596,domestic,2020-05-05
seq_54062,intl_source,2020-04-28
seq_31026,intl_source,2020-05-06
seq_139810,intl_source,2020-05-20
seq_95054,Imports,2020-03-28
seq_12727,intl_source,2020-05-27
seq_62374,intl_source,2020-04-24
seq_84095,domestic,2020-04-12
seq_102285,domestic,2020-06-30
seq_21387,domestic,2020-05-10
seq_3633,intl_source,2020-05-05
seq_113563,domestic,2020-06-07
seq_136345,domestic,2020-05-22
seq_155094,domestic,2020-05-14
seq_113602,intl_source,2020-06-07
seq_46530,intl_source,2020-05-01
seq_133608,intl_source,2020-05-23
seq_18628,domestic,2020-05-11
seq_34602,intl_source,2020-05-05
seq_108862,domestic,2020-06-13
seq_53769,domestic,2020-04-28
seq_105068,domestic,2020-06-21
seq_55509,intl_source,2020-04-27
seq_140272,intl_source,2020-05-20
seq_20908,domestic,2020-05-10
seq_85759,domestic,2020-04-10
seq_113427,domestic,2020-06-07
seq_74234,domestic,2020-04-18
seq_118694,intl_source,2020-06-02
seq_94183,domestic,2020-03-30
seq_94571,intl_source,2020-03-29
seq_93274,domestic,2020-03-31
seq_25227,intl_source,2020-05-09
seq_58263,intl_source,2020-04-26
seq_12319,domestic,2020-05-30
seq_110777,intl_source,2020-06-10
seq_15746,domestic,2020-05-13
seq_31105,domestic,2020-05-06
seq_107435,domestic,2020-06-16
seq_7597,domestic,2020-04-17
seq_90104,domestic,2020-04-05
seq_82547,domestic,2020-04-13
seq_77859,intl_source,2020-04-16
seq_74913,intl_source,2020-04-18
seq_31499,intl_source,2020-05-06
seq_141841,intl_source,2020-05-19
seq_34386,domestic,2020-05-05
seq_149008,intl_source,2020-05-16
seq_158057,domestic,2020-05-13
seq_117945,domestic,2020-06-03
seq_119011,intl_source,2020-06-02
seq_88538,intl_source,2020-04-07
seq_30843,domestic,2020-05-07
seq_149142,intl_source,2020-05-16
seq_124099,domestic,2020-05-29
seq_15843,domestic,2020-05-13
seq_132642,domestic,2020-05-24
seq_82651,intl_source,2020-04-13
seq_32122,intl_source,2020-05-06
seq_129160,intl_source,2020-05-26
seq_83876,intl_source,2020-04-12
seq_67777,intl_source,2020-04-22
seq_91552,intl_source,2020-04-03
seq_66937,domestic,2020-04-22
seq_24100,domestic,2020-05-09
seq_29936,domestic,2020-05-07
seq_131706,intl_source,2020-05-24
seq_80499,domestic,2020-04-14
seq_151586,domestic,2020-05-15
seq_150058,intl_source,2020-05-16
seq_24214,intl_source,2020-05-09
seq_125870,domestic,2020-05-28
seq_141932,domestic,2020-05-19
seq_53853,intl_source,2020-04-28
seq_73896,intl_source,2020-04-19
seq_154771,intl_source,2020-05-14
seq_11583,domestic,2020-06-05
seq_74003,intl_source,2020-04-19
seq_62058,intl_source,2020-04-25
seq_90077,intl_source,2020-04-05
seq_97578,intl_source,2020-03-19
seq_12320,domestic,2020-05-30
seq_116272,domestic,2020-06-04
seq_104712,intl_source,2020-06-22
seq_114993,intl_source,2020-06-06
seq_114059,domestic,2020-06-06
seq_130416,domestic,2020-05-25
seq_150944,intl_source,2020-05-16
seq_105330,domestic,2020-06-20
seq_7269,intl_source,2020-04-19
seq_108717,intl_source,2020-06-13
seq_98681,intl_source,2020-03-12
seq_12283,intl_source,2020-05-30
seq_61906,domestic,2020-04-25
seq_112394,domestic,2020-06-08
seq_138489,domestic,2020-05-21
seq_124153,domestic,2020-05-29
seq_68599,domestic,2020-04-22
seq_118549,Imports,2020-06-02
seq_50128,domestic,2020-04-29
seq_82295,domestic,2020-04-13
seq_50952,intl_source,2020-04-29
seq_42637,domestic,2020-05-02
seq_128252,domestic,2020-05-26
seq_95580,intl_source,2020-03-26
seq_110489,domestic,2020-06-11
seq_111298,domestic,2020-06-10
seq_5327,intl_source,2020-04-28
seq_141123,intl_source,2020-05-20
seq_56707,domestic,2020-04-27
seq_23202,domestic,2020-05-09
seq_86621,intl_source,2020-04-09
seq_72298,domestic,2020-04-20
seq_160532,Imports,2020-05-12
seq_33637,intl_source,2020-05-06
seq_97128,domestic,2020-03-21
seq_94692,domestic,2020-03-28
seq_24665,domestic,2020-05-09
seq_35690,domestic,2020-05-05
seq_60597,intl_source,2020-04-25
seq_46450,domestic,2020-05-01
seq_25865,intl_source,2020-05-08
seq_51423,intl_source,2020-04-29
seq_15654,domestic,2020-05-13
seq_39781,intl_source,2020-05-03
seq_4758,domestic,2020-04-30
seq_1028,domestic,2020-06-28
seq_4765,domestic,2020-04-30
seq_129316,domestic,2020-05-26
seq_35816,intl_source,2020-05-05
seq_41508,domestic,2020-05-03
seq_149158,domestic,2020-05-16
seq_117445,domestic,2020-06-03
seq_153203,intl_source,2020-05-15
seq_6132,domestic,2020-04-25
seq_155258,intl_source,2020-05-14
seq_50076,domestic,2020-04-29
seq_100936,domestic,2020-07-08
seq_17998,domestic,2020-05-11
seq_43303,intl_source,2020-05-02
seq_78658,intl_source,2020-04-16
seq_158588,intl_source,2020-05-13
seq_65147,intl_source,2020-04-23
seq_2923,domestic,2020-05-07
seq_41752,intl_source,2020-05-03
seq_128375,domestic,2020-05-26
seq_6289,domestic,2020-04-24
seq_28951,intl_source,2020-05-07
seq_112085,domestic,2020-06-09
seq_40405,intl_source,2020-05-03
seq_91265,intl_source,2020-04-04
seq_80001,domestic,2020-04-15
seq_67763,intl_source,2020-04-22
seq_95877,intl_source,2020-03-25
seq_114031,intl_source,2020-06-06
seq_152072,domestic,2020-05-15
seq_39893,intl_source,2020-05-03
seq_130235,intl_source,2020-05-25
seq_43692,domestic,2020-05-02
seq_153087,domestic,2020-05-15
seq_16662,intl_source,2020-05-12
seq_55160,domestic,2020-04-27
seq_92110,intl_source,2020-04-02
seq_143646,domestic,2020-05-19
seq_92564,domestic,2020-04-02
seq_36935,domestic,2020-05-04
seq_140073,domestic,2020-05-20
seq_31430,domestic,2020-05-06
seq_102548,intl_source,2020-06-29
seq_145394,domestic,2020-05-18
seq_9441,domestic,2020-03-29
seq_70773,intl_source,2020-04-20
seq_25855,intl_source,2020-05-08
seq_104304,intl_source,2020-06-23
seq_55064,intl_source,2020-04-27
seq_22432,domestic,2020-05-10
seq_128604,domestic,2020-05-26
seq_76446,intl_source,2020-04-17
seq_1003,domestic,2020-07-13
seq_96268,intl_source,2020-03-24
seq_110319,domestic,2020-06-11
seq_25167,domestic,2020-05-09
seq_117990,domestic,2020-06-03
seq_134150,intl_source,2020-05-23
seq_35889,intl_source,2020-05-05
seq_153394,domestic,2020-05-15
seq_108693,intl_source,2020-06-13
seq_34535,intl_source,2020-05-05
seq_13081,intl_source,2020-05-25
seq_111198,domestic,2020-06-10
seq_128935,domestic,2020-05-26
seq_118115,domestic,2020-06-03
seq_101769,domestic,2020-07-03
seq_154104,intl_source,2020-05-14
seq_124787,domestic,2020-05-29
seq_48334,domestic,2020-04-30
seq_20139,domestic,2020-05-10
seq_113833,domestic,2020-06-07
seq_49098,domestic,2020-04-30
seq_113884,intl_source,2020-06-07
seq_44615,domestic,2020-05-01
seq_77067,intl_source,2020-04-17
seq_126335,intl_source,2020-05-28
seq_67192,domestic,2020-04-22
seq_75220,intl_source,2020-04-18
seq_157987,domestic,2020-05-13
seq_158042,intl_source,2020-05-13
seq_99167,intl_source,2020-03-06
seq_3511,intl_source,2020-05-05
seq_156108,domestic,2020-05-14
seq_32535,domestic,2020-05-06
seq_1841,intl_source,2020-05-11
seq_143728,intl_source,2020-05-19
seq_54175,intl_source,2020-04-28
seq_9764,intl_source,2020-03-19
seq_89183,domestic,2020-04-06
seq_56749,intl_source,2020-04-27
seq_15212,domestic,2020-05-15
seq_60643,domestic,2020-04-25
seq_64633,Imports,2020-04-23
seq_4690,domestic,2020-05-01
seq_134356,domestic,2020-05-23
seq_112178,domestic,2020-06-09
seq_105005,intl_source,2020-06-21
seq_90182,intl_source,2020-04-05
seq_135567,intl_source,2020-05-22
seq_18780,domestic,2020-05-11
seq_97354,intl_source,2020-03-20
seq_94742,intl_source,2020-03-28
seq_42498,intl_source,2020-05-02
seq_65361,domestic,2020-04-23
seq_60009,intl_source,2020-04-25
seq_110086,intl_source,2020-06-11
seq_131318,intl_source,2020-05-25
seq_65018,domestic,2020-04-23
seq_86553,intl_source,2020-04-09
seq_146968,domestic,2020-05-17
seq_117948,intl_source,2020-06-03
seq_156682,domestic,2020-05-13
seq_15584,domestic,2020-05-14
seq_53149,domestic,2020-04-28
seq_107450,domestic,2020-06-16
seq_42492,domestic,2020-05-02
seq_56443,intl_source,2020-04-27
seq_113513,intl_source,2020-06-07
seq_73727,intl_source,2020-04-19
seq_154263,intl_source,2020-05-14
seq_141778,intl_source,2020-05-19
seq_71661,domestic,2020-04-20
seq_66755,domestic,2020-04-22
seq_139341,Imports,2020-05-21
seq_76165,intl_source,2020-04-17
seq_9884,domestic,2020-03-10
seq_146252,domestic,2020-05-18
seq_31640,intl_source,2020-05-06
seq_110460,intl_source,2020-06-11
seq_13101,intl_source,2020-05-25
seq_125412,domestic,2020-05-28
seq_150476,domestic,2020-05-16
seq_73783,intl_source,2020-04-19
seq_19801,intl_source,2020-05-11
seq_46723,intl_source,2020-05-01
seq_62106,domestic,2020-04-25
seq_144942,domestic,2020-05-18
seq_118001,domestic,2020-06-03
seq_71188,domestic,2020-04-20
seq_474,domestic,2020-07-28
seq_94969,domestic,2020-03-28
seq_93568,intl_source,2020-03-31
seq_156860,domestic,2020-05-13
seq_137557,domestic,2020-05-21
seq_76372,domestic,2020-04-17
seq_83562,domestic,2020-04-12
seq_94947,intl_source,2020-03-28
seq_30507,domestic,2020-05-07
seq_86523,intl_source,2020-04-09
seq_126562,domestic,2020-05-27
seq_6193,domestic,2020-04-25
seq_96967,intl_source,2020-03-22
seq_154419,Imports,2020-05-14
seq_59113,domestic,2020-04-26
seq_98063,domestic,2020-03-16
seq_64005,intl_source,2020-04-24
seq_49548,domestic,2020-04-30
seq_8184,intl_source,2020-04-13
seq_24390,domestic,2020-05-09
seq_149921,intl_source,2020-05-16
seq_92017,intl_source,2020-04-03
seq_120631,intl_source,2020-06-01
seq_12724,domestic,2020-05-27
seq_16706,domestic,2020-05-12
seq_97626,domestic,2020-03-19
seq_98822,intl_source,2020-03-10
seq_63530,intl_source,2020-04-24
seq_33629,domestic,2020-05-06
seq_130950,intl_source,2020-05-25
seq_99840,intl_source,2020-02-18
seq_22320,intl_source,2020-05-10
seq_60175,domestic,2020-04-25
seq_3413,domestic,2020-05-05
seq_56482,intl_source,2020-04-27
seq_66368,intl_source,2020-04-23
seq_13870,domestic,2020-05-21
seq_1070,domestic,2020-06-16
seq_143794,domestic,2020-05-19
seq_37063,domestic,2020-05-04
seq_83589,domestic,2020-04-12
seq_44744,intl_source,2020-05-01
seq_129392,domestic,2020-05-26
seq_2430,domestic,2020-05-09
seq_142030,domestic,2020-05-19
seq_122312,intl_source,2020-05-30
seq_3005,domestic,2020-05-07
seq_146714,domestic,2020-05-17
seq_128231,intl_source,2020-05-26
seq_15568,domestic,2020-05-14
seq_197,intl_source,2020-08-09
seq_106116,intl_source,2020-06-18
seq_28531,intl_source,2020-05-07
seq_51972,domestic,2020-04-29
seq_142343,domestic,2020-05-19
seq_43725,domestic,2020-05-02
seq_68523,intl_source,2020-04-22
seq_104433,domestic,2020-06-22
seq_45450,intl_source,2020-05-01
seq_136108,intl_source,2020-05-22
seq_42153,intl_source,2020-05-02
seq_75925,intl_source,2020-04-17
seq_14734,domestic,2020-05-17
seq_64329,domestic,2020-04-24
seq_27386,intl_source,2020-05-08
seq_90967,domestic,2020-04-04
seq_63194,domestic,2020-04-24
seq_45600,intl_source,2020-05-01
seq_63229,domestic,2020-04-24
seq_60664,domestic,2020-04-25
seq_56866,domestic,2020-04-27
seq_110592,Imports,2020-06-11
seq_138295,domestic,2020-05-21
seq_137878,intl_source,2020-05-21
seq_87361,domestic,2020-04-09
seq_92035,domestic,2020-04-02
seq_117897,domestic,2020-06-03
seq_48646,domestic,2020-04-30
seq_57116,domestic,2020-04-27
seq_9900,intl_source,2020-03-08
seq_33941,domestic,2020-05-05
seq_5820,domestic,2020-04-26
seq_81317,intl_source,2020-04-14
seq_135054,intl_source,2020-05-23
seq_129362,intl_source,2020-05-26
seq_41072,domestic,2020-05-03
seq_106992,domestic,2020-06-16
seq_83828,intl_source,2020-04-12
seq_89419,domestic,2020-04-06
seq_36841,intl_source,2020-05-04
seq_74541,domestic,2020-04-18
seq_139543,domestic,2020-05-20
seq_128946,domestic,2020-05-26
seq_85184,intl_source,2020-04-11
seq_112619,domestic,2020-06-08
seq_70505,intl_source,2020-04-21
seq_135315,intl_source,2020-05-23
seq_39696,domestic,2020-05-03
seq_63097,domestic,2020-04-24
seq_70043,domestic,2020-04-21
seq_128447,intl_source,2020-05-26
seq_137762,intl_source,2020-05-21
seq_38072,domestic,2020-05-04
seq_155756,intl_source,2020-05-14
seq_98695,intl_source,2020-03-12
seq_100300,domestic,2020-07-14
seq_6955,Imports,2020-04-21
seq_29953,intl_source,2020-05-07
seq_50724,domestic,2020-04-29
seq_35960,domestic,2020-05-05
seq_159180,domestic,2020-05-12
seq_131579,domestic,2020-05-24
seq_183,intl_source,2020-08-10
seq_140717,intl_source,2020-05-20
seq_67429,intl_source,2020-04-22
seq_93360,domestic,2020-03-31
seq_68054,intl_source,2020-04-22
seq_105084,intl_source,2020-06-21
seq_76564,intl_source,2020-04-17
seq_86554,domestic,2020-04-09
seq_34990,domestic,2020-05-05
seq_98135,intl_source,2020-03-16
seq_95780,intl_source,2020-03-26
seq_93263,intl_source,2020-03-31
seq_131170,domestic,2020-05-25
seq_42328,domestic,2020-05-02
seq_148557,domestic,2020-05-17
seq_66028,domestic,2020-04-23
seq_137782,domestic,2020-05-21
seq_33992,intl_source,2020-05-05
seq_47029,intl_source,2020-05-01
seq_88462,intl_source,2020-04-07
seq_30435,domestic,2020-05-07
seq_125768,domestic,2020-05-28
seq_8448,intl_source,2020-04-11
seq_124694,intl_source,2020-05-29
seq_106460,domestic,2020-06-17
seq_17514,intl_source,2020-05-11
seq_95864,intl_source,2020-03-25
seq_16745,domestic,2020-05-12
seq_113113,domestic,2020-06-07
seq_40670,intl_source,2020-05-03
seq_23443,domestic,2020-05-09
seq_68500,intl_source,2020-04-22
seq_16128,intl_source,2020-05-12
seq_72513,intl_source,2020-04-19
seq_143416,domestic,2020-05-19
seq_90449,domestic,2020-04-05
seq_155266,domestic,2020-05-14
seq_42193,intl_source,2020-05-02
seq_133989,intl_source,2020-05-23
seq_160126,domestic,2020-05-12
seq_117045,domestic,2020-06-04
seq_160199,domestic,2020-05-12
seq_28431,intl_source,2020-05-07
seq_76269,intl_source,2020-04-17
seq_2164,domestic,2020-05-10
seq_106712,domestic,2020-06-17
seq_82053,domestic,2020-04-13
seq_135926,domestic,2020-05-22
seq_80770,intl_source,2020-04-14
seq_147009,intl_source,2020-05-17
seq_146591,domestic,2020-05-17
seq_65508,intl_source,2020-04-23
seq_56932,intl_source,2020-04-27
seq_117546,domestic,2020-06-03
seq_154420,domestic,2020-05-14
seq_151636,domestic,2020-05-15
seq_57057,intl_source,2020-04-27
seq_31263,domestic,2020-05-06
seq_129806,domestic,2020-05-25
seq_155264,intl_source,2020-05-14
seq_132126,domestic,2020-05-24
seq_145427,domestic,2020-05-18
seq_19273,domestic,2020-05-11
seq_56617,intl_source,2020-04-27
seq_65394,intl_source,2020-04-23
seq_74543,intl_source,2020-04-18
seq_16189,domestic,2020-05-12
seq_61157,intl_source,2020-04-25
seq_120567,intl_source,2020-06-01
seq_87684,domestic,2020-04-08
seq_35222,domestic,2020-05-05
seq_3923,domestic,2020-05-04
seq_97979,intl_source,2020-03-17
seq_71201,intl_source,2020-04-20
seq_154744,intl_source,2020-05-14
seq_87896,domestic,2020-04-08
seq_75956,intl_source,2020-04-17
seq_130526,domestic,2020-05-25
seq_141109,domestic,2020-05-20
seq_41965,domestic,2020-05-02
seq_31741,intl_source,2020-05-06
seq_35285,domestic,2020-05-05
seq_3486,domestic,2020-05-05
seq_36134,domestic,2020-05-05
seq_53933,domestic,2020-04-28
seq_158997,domestic,2020-05-12
seq_12872,intl_source,2020-05-26
seq_120992,domestic,2020-05-31
seq_43141,intl_source,2020-05-02
seq_126820,intl_source,2020-05-27
seq_86900,intl_source,2020-04-09
seq_32108,intl_source,2020-05-06
seq_62520,domestic,2020-04-24
seq_152664,domestic,2020-05-15
seq_101596,domestic,2020-07-04
seq_142427,intl_source,2020-05-19
seq_120471,domestic,2020-06-01
seq_134461,intl_source,2020-05-23
seq_79838,domestic,2020-04-15
seq_8036,domestic,2020-04-14
seq_44731,intl_source,2020-05-01
seq_129044,domestic,2020-05-26
seq_72107,domestic,2020-04-20
seq_72367,intl_source,2020-04-20
seq_93653,intl_source,2020-03-31
seq_6292,domestic,2020-04-24
seq_65824,intl_source,2020-04-23
seq_27993,domestic,2020-05-08
seq_7516,domestic,2020-04-18
seq_140739,domestic,2020-05-20
seq_50927,domestic,2020-04-29
seq_125902,intl_source,2020-05-28
seq_141955,domestic,2020-05-19
seq_160173,intl_source,2020-05-12
seq_90233,domestic,2020-04-05
seq_26715,domestic,2020-05-08
seq_5411,domestic,2020-04-28
seq_121150,domestic,2020-05-31
seq_155145,domestic,2020-05-14
seq_77221,domestic,2020-04-17
seq_146763,domestic,2020-05-17
seq_152871,domestic,2020-05-15
seq_130514,domestic,2020-05-25
seq_105533,domestic,2020-06-20
seq_31102,domestic,2020-05-06
seq_5778,domestic,2020-04-26
seq_120348,intl_source,2020-06-01
seq_145337,Imports,2020-05-18
seq_18570,Imports,2020-05-11
seq_150537,Imports,2020-05-16
