label,deme,Date
leaf_82966,Deme_2,2020-04-13
leaf_117239,Deme_2,2020-06-03
leaf_90124,Deme_2,2020-04-05
leaf_84037,Deme_1,2020-04-12
leaf_142747,Deme_2,2020-05-19
leaf_88561,Deme_1,2020-04-07
leaf_27336,Deme_2,2020-05-08
leaf_76439,Deme_2,2020-04-17
leaf_36388,Deme_1,2020-05-05
leaf_134490,Deme_2,2020-05-23
leaf_28557,Deme_2,2020-05-07
leaf_140771,Deme_1,2020-05-20
leaf_109965,Deme_1,2020-06-11
leaf_14714,Deme_2,2020-05-17
leaf_88930,Deme_1,2020-04-07
leaf_75625,Deme_2,2020-04-18
leaf_45892,Deme_1,2020-05-01
leaf_145875,Deme_1,2020-05-18
leaf_76177,Deme_1,2020-04-17
leaf_111814,Deme_1,2020-06-09
leaf_8967,Deme_1,2020-04-06
leaf_152864,Deme_2,2020-05-15
leaf_34942,Deme_1,2020-05-05
leaf_5924,Deme_2,2020-04-26
leaf_156572,Deme_2,2020-05-13
leaf_155775,Deme_2,2020-05-14
leaf_3286,Deme_1,2020-05-06
leaf_155195,Deme_2,2020-05-14
leaf_123922,Deme_2,2020-05-29
leaf_90849,Deme_1,2020-04-04
leaf_8476,Deme_1,2020-04-11
leaf_76722,Deme_2,2020-04-17
leaf_64061,Deme_1,2020-04-24
leaf_130333,Deme_2,2020-05-25
leaf_5670,Deme_2,2020-04-27
leaf_108345,Deme_2,2020-06-14
leaf_114137,Deme_2,2020-06-06
leaf_137170,Deme_2,2020-05-22
leaf_41817,Deme_2,2020-05-03
leaf_90428,Deme_2,2020-04-05
leaf_61745,Deme_2,2020-04-25
leaf_97185,Deme_1,2020-03-21
leaf_123195,Deme_1,2020-05-30
leaf_155456,Deme_1,2020-05-14
leaf_58868,Deme_2,2020-04-26
leaf_32308,Deme_2,2020-05-06
leaf_43120,Deme_2,2020-05-02
leaf_117887,Deme_1,2020-06-03
leaf_141279,Deme_1,2020-05-20
leaf_136052,Deme_2,2020-05-22
leaf_361,Deme_2,2020-08-01
leaf_14804,Deme_2,2020-05-17
leaf_27682,Deme_1,2020-05-08
leaf_90391,Deme_1,2020-04-05
leaf_2382,Deme_1,2020-05-09
leaf_95676,Deme_1,2020-03-26
leaf_119673,Deme_1,2020-06-01
leaf_84667,Deme_2,2020-04-11
leaf_113789,Deme_2,2020-06-07
leaf_130823,Deme_2,2020-05-25
leaf_105673,Imports,2020-06-19
leaf_36091,Deme_2,2020-05-05
leaf_136839,Deme_2,2020-05-22
leaf_106060,Deme_2,2020-06-18
leaf_61714,Deme_2,2020-04-25
leaf_64461,Deme_2,2020-04-24
leaf_33288,Deme_2,2020-05-06
leaf_24175,Deme_2,2020-05-09
leaf_21892,Deme_2,2020-05-10
leaf_128465,Deme_1,2020-05-26
leaf_147696,Deme_1,2020-05-17
leaf_44514,Deme_2,2020-05-02
leaf_67762,Deme_1,2020-04-22
leaf_100548,Deme_1,2020-07-11
leaf_156030,Deme_2,2020-05-14
leaf_112514,Deme_1,2020-06-08
leaf_135927,Deme_2,2020-05-22
leaf_97101,Deme_1,2020-03-21
leaf_61553,Deme_2,2020-04-25
leaf_59138,Deme_1,2020-04-26
leaf_78939,Deme_2,2020-04-15
leaf_29171,Deme_2,2020-05-07
leaf_152720,Deme_2,2020-05-15
leaf_84007,Deme_2,2020-04-12
leaf_153739,Deme_2,2020-05-14
leaf_107845,Deme_2,2020-06-15
leaf_132088,Deme_2,2020-05-24
leaf_102809,Deme_2,2020-06-28
leaf_90317,Deme_1,2020-04-05
leaf_80633,Deme_2,2020-04-14
leaf_9028,Deme_2,2020-04-05
leaf_109675,Deme_1,2020-06-12
leaf_102130,Deme_2,2020-07-01
leaf_91405,Deme_2,2020-04-03
leaf_16467,Deme_1,2020-05-12
leaf_97975,Deme_1,2020-03-17
leaf_98693,Deme_2,2020-03-12
leaf_86651,Deme_1,2020-04-09
leaf_134839,Deme_1,2020-05-23
leaf_71891,Deme_1,2020-04-20
leaf_93028,Deme_1,2020-04-01
leaf_137763,Deme_1,2020-05-21
leaf_44355,Deme_2,2020-05-02
leaf_99926,Deme_1,2020-02-09
leaf_67741,Deme_1,2020-04-22
leaf_38841,Deme_2,2020-05-04
leaf_25269,Deme_1,2020-05-09
leaf_27870,Deme_2,2020-05-08
leaf_336,Deme_1,2020-08-02
leaf_33763,Deme_1,2020-05-05
leaf_109549,Deme_2,2020-06-12
leaf_77397,Deme_2,2020-04-17
leaf_155813,Deme_2,2020-05-14
leaf_101253,Deme_1,2020-07-06
leaf_48495,Deme_2,2020-04-30
leaf_69296,Deme_1,2020-04-21
leaf_131948,Deme_1,2020-05-24
leaf_46843,Deme_1,2020-05-01
leaf_132029,Deme_2,2020-05-24
leaf_117173,Deme_2,2020-06-03
leaf_107848,Deme_2,2020-06-15
leaf_79573,Deme_1,2020-04-15
leaf_133143,Deme_2,2020-05-24
leaf_77821,Deme_2,2020-04-16
leaf_57933,Deme_1,2020-04-26
leaf_97357,Deme_1,2020-03-20
leaf_123379,Deme_1,2020-05-30
leaf_151832,Deme_1,2020-05-15
leaf_91136,Deme_2,2020-04-04
leaf_8531,Deme_1,2020-04-10
leaf_63457,Deme_2,2020-04-24
leaf_115371,Imports,2020-06-05
leaf_131815,Deme_2,2020-05-24
leaf_112322,Deme_2,2020-06-08
leaf_11348,Deme_2,2020-06-07
leaf_134172,Deme_1,2020-05-23
leaf_79711,Deme_1,2020-04-15
leaf_78370,Deme_2,2020-04-16
leaf_109097,Deme_2,2020-06-13
leaf_15837,Deme_2,2020-05-13
leaf_122640,Deme_2,2020-05-30
leaf_158600,Deme_2,2020-05-13
leaf_64955,Deme_2,2020-04-23
leaf_48197,Deme_1,2020-04-30
leaf_57616,Deme_1,2020-04-26
leaf_136493,Deme_1,2020-05-22
leaf_14465,Deme_2,2020-05-18
leaf_26446,Deme_2,2020-05-08
leaf_52773,Deme_1,2020-04-28
leaf_20812,Deme_2,2020-05-10
leaf_82989,Deme_1,2020-04-12
leaf_115739,Deme_1,2020-06-05
leaf_39601,Deme_2,2020-05-03
leaf_85779,Deme_1,2020-04-10
leaf_25556,Deme_2,2020-05-08
leaf_97287,Deme_2,2020-03-21
leaf_110748,Deme_2,2020-06-10
leaf_11347,Deme_1,2020-06-07
leaf_156446,Deme_1,2020-05-13
leaf_43670,Deme_2,2020-05-02
leaf_55138,Deme_2,2020-04-27
leaf_31641,Deme_2,2020-05-06
leaf_2144,Deme_2,2020-05-10
leaf_13199,Deme_2,2020-05-24
leaf_11483,Deme_1,2020-06-06
leaf_154937,Deme_1,2020-05-14
leaf_62946,Deme_2,2020-04-24
leaf_32334,Deme_2,2020-05-06
leaf_35949,Deme_2,2020-05-05
leaf_47224,Deme_1,2020-05-01
leaf_81501,Deme_2,2020-04-14
leaf_149760,Deme_2,2020-05-16
leaf_158700,Deme_2,2020-05-13
leaf_136853,Deme_2,2020-05-22
leaf_70956,Deme_2,2020-04-20
leaf_74534,Deme_1,2020-04-18
leaf_150632,Deme_1,2020-05-16
leaf_67263,Deme_1,2020-04-22
leaf_146022,Deme_2,2020-05-18
leaf_14890,Deme_2,2020-05-16
leaf_69026,Deme_1,2020-04-21
leaf_92567,Deme_1,2020-04-02
leaf_14604,Deme_2,2020-05-18
leaf_29794,Deme_1,2020-05-07
leaf_80462,Deme_1,2020-04-14
leaf_38604,Deme_2,2020-05-04
leaf_60251,Deme_2,2020-04-25
leaf_87718,Deme_2,2020-04-08
leaf_64310,Deme_1,2020-04-24
leaf_75567,Deme_2,2020-04-18
leaf_77883,Deme_2,2020-04-16
leaf_3442,Deme_1,2020-05-05
leaf_2005,Deme_1,2020-05-10
leaf_86708,Deme_1,2020-04-09
leaf_14814,Deme_1,2020-05-17
leaf_157587,Deme_1,2020-05-13
leaf_72701,Deme_1,2020-04-19
leaf_47165,Deme_1,2020-05-01
leaf_40952,Deme_2,2020-05-03
leaf_155409,Deme_2,2020-05-14
leaf_156382,Deme_1,2020-05-13
leaf_38125,Deme_1,2020-05-04
leaf_79049,Deme_1,2020-04-15
leaf_6432,Deme_2,2020-04-24
leaf_9323,Deme_2,2020-03-31
leaf_37538,Deme_2,2020-05-04
leaf_158798,Deme_2,2020-05-13
leaf_16349,Deme_2,2020-05-12
leaf_100984,Deme_1,2020-07-07
leaf_10501,Deme_2,2020-06-21
leaf_45305,Deme_2,2020-05-01
leaf_2759,Deme_1,2020-05-08
leaf_92733,Deme_1,2020-04-01
leaf_81847,Deme_2,2020-04-13
leaf_104869,Deme_2,2020-06-21
leaf_66330,Deme_1,2020-04-23
leaf_125628,Deme_1,2020-05-28
leaf_72348,Deme_2,2020-04-20
leaf_53744,Deme_1,2020-04-28
leaf_117084,Deme_1,2020-06-04
leaf_63809,Deme_2,2020-04-24
leaf_20879,Deme_1,2020-05-10
leaf_151267,Deme_2,2020-05-15
leaf_106771,Deme_1,2020-06-17
leaf_102035,Deme_1,2020-07-01
leaf_4723,Imports,2020-05-01
leaf_39847,Deme_2,2020-05-03
leaf_103468,Imports,2020-06-26
leaf_81310,Deme_1,2020-04-14
leaf_25508,Deme_1,2020-05-08
leaf_33680,Deme_2,2020-05-05
leaf_49858,Deme_1,2020-04-30
leaf_53808,Imports,2020-04-28
leaf_151146,Deme_1,2020-05-15
leaf_136843,Deme_1,2020-05-22
leaf_129354,Deme_2,2020-05-26
leaf_59873,Deme_2,2020-04-26
leaf_24702,Deme_1,2020-05-09
leaf_73721,Deme_1,2020-04-19
leaf_77410,Deme_2,2020-04-17
leaf_151536,Deme_2,2020-05-15
leaf_75410,Deme_1,2020-04-18
leaf_126530,Deme_1,2020-05-27
leaf_82325,Deme_1,2020-04-13
leaf_56642,Deme_1,2020-04-27
leaf_46252,Deme_1,2020-05-01
leaf_37642,Deme_2,2020-05-04
leaf_4151,Deme_1,2020-05-03
leaf_102024,Deme_1,2020-07-01
leaf_115331,Imports,2020-06-05
leaf_137771,Deme_2,2020-05-21
leaf_7160,Deme_1,2020-04-20
leaf_5004,Deme_2,2020-04-29
leaf_73431,Deme_2,2020-04-19
leaf_84744,Deme_2,2020-04-11
leaf_124916,Deme_2,2020-05-28
leaf_8596,Deme_2,2020-04-10
leaf_16296,Deme_1,2020-05-12
leaf_79744,Deme_1,2020-04-15
leaf_86201,Deme_1,2020-04-10
leaf_104505,Imports,2020-06-22
leaf_91953,Imports,2020-04-03
leaf_44962,Deme_2,2020-05-01
leaf_82870,Deme_2,2020-04-13
leaf_66034,Deme_2,2020-04-23
leaf_111735,Deme_2,2020-06-09
leaf_4146,Deme_1,2020-05-03
leaf_118778,Deme_1,2020-06-02
leaf_126936,Deme_2,2020-05-27
leaf_10435,Imports,2020-06-23
leaf_116614,Deme_2,2020-06-04
leaf_39295,Deme_1,2020-05-03
leaf_98318,Deme_2,2020-03-15
leaf_111494,Deme_1,2020-06-10
leaf_133643,Imports,2020-05-23
leaf_4871,Deme_2,2020-04-30
leaf_64796,Deme_2,2020-04-23
leaf_96587,Deme_1,2020-03-23
leaf_56697,Deme_1,2020-04-27
leaf_38388,Deme_2,2020-05-04
leaf_155821,Deme_1,2020-05-14
leaf_91936,Deme_1,2020-04-03
leaf_53171,Deme_2,2020-04-28
leaf_105197,Deme_2,2020-06-20
leaf_85602,Deme_2,2020-04-10
leaf_150883,Deme_2,2020-05-16
leaf_33805,Deme_2,2020-05-05
leaf_111462,Deme_2,2020-06-10
leaf_97696,Deme_2,2020-03-18
leaf_147710,Deme_2,2020-05-17
leaf_123783,Deme_2,2020-05-29
leaf_54417,Deme_1,2020-04-28
leaf_19487,Deme_2,2020-05-11
leaf_132563,Deme_1,2020-05-24
leaf_112189,Deme_1,2020-06-09
leaf_82662,Deme_2,2020-04-13
leaf_19568,Deme_2,2020-05-11
leaf_112781,Deme_2,2020-06-08
leaf_28956,Deme_1,2020-05-07
leaf_48222,Deme_1,2020-04-30
leaf_57157,Deme_1,2020-04-27
leaf_40470,Deme_2,2020-05-03
leaf_136256,Deme_2,2020-05-22
leaf_4482,Deme_2,2020-05-01
leaf_126113,Deme_2,2020-05-28
leaf_40698,Deme_2,2020-05-03
leaf_12557,Deme_2,2020-05-28
leaf_43363,Deme_2,2020-05-02
leaf_68229,Deme_1,2020-04-22
leaf_109418,Deme_1,2020-06-12
leaf_152016,Deme_2,2020-05-15
leaf_136965,Deme_2,2020-05-22
leaf_37993,Deme_2,2020-05-04
leaf_130782,Deme_1,2020-05-25
leaf_112472,Deme_1,2020-06-08
leaf_86997,Deme_2,2020-04-09
leaf_145540,Deme_2,2020-05-18
leaf_83125,Deme_2,2020-04-12
leaf_34936,Deme_2,2020-05-05
leaf_121700,Deme_1,2020-05-31
leaf_154673,Deme_1,2020-05-14
leaf_129888,Deme_2,2020-05-25
leaf_10633,Deme_2,2020-06-18
leaf_70329,Deme_1,2020-04-21
leaf_27904,Deme_2,2020-05-08
leaf_40371,Deme_2,2020-05-03
leaf_132320,Deme_2,2020-05-24
leaf_74052,Deme_2,2020-04-19
leaf_136579,Deme_2,2020-05-22
leaf_8445,Deme_2,2020-04-11
leaf_38770,Deme_1,2020-05-04
leaf_94062,Deme_2,2020-03-30
leaf_145245,Deme_2,2020-05-18
leaf_127976,Deme_1,2020-05-27
leaf_35930,Deme_2,2020-05-05
leaf_76152,Deme_2,2020-04-17
leaf_114434,Deme_1,2020-06-06
leaf_126100,Deme_1,2020-05-28
leaf_85297,Deme_1,2020-04-10
leaf_138993,Deme_1,2020-05-21
leaf_72987,Deme_1,2020-04-19
leaf_39680,Deme_1,2020-05-03
leaf_99486,Deme_1,2020-03-01
leaf_14628,Deme_2,2020-05-17
leaf_132576,Deme_2,2020-05-24
leaf_141509,Deme_2,2020-05-20
leaf_107531,Deme_1,2020-06-15
leaf_17398,Deme_2,2020-05-11
leaf_103746,Deme_1,2020-06-25
leaf_78997,Deme_2,2020-04-15
leaf_124288,Deme_2,2020-05-29
leaf_138087,Deme_1,2020-05-21
leaf_119649,Deme_1,2020-06-01
leaf_69075,Deme_2,2020-04-21
leaf_36762,Deme_1,2020-05-04
leaf_63482,Deme_1,2020-04-24
leaf_59475,Deme_2,2020-04-26
leaf_36079,Deme_2,2020-05-05
leaf_128619,Deme_2,2020-05-26
leaf_19771,Deme_1,2020-05-11
leaf_25839,Deme_1,2020-05-08
leaf_100144,Deme_2,2020-07-15
leaf_74869,Deme_2,2020-04-18
leaf_71638,Deme_1,2020-04-20
leaf_127842,Deme_2,2020-05-27
leaf_132044,Deme_2,2020-05-24
leaf_94610,Deme_1,2020-03-29
leaf_133021,Deme_2,2020-05-24
leaf_36914,Deme_2,2020-05-04
leaf_33677,Deme_2,2020-05-05
leaf_114218,Deme_1,2020-06-06
leaf_108475,Deme_1,2020-06-14
leaf_145532,Deme_1,2020-05-18
leaf_26990,Deme_2,2020-05-08
leaf_59355,Deme_2,2020-04-26
leaf_33335,Deme_1,2020-05-06
leaf_130274,Deme_1,2020-05-25
leaf_123359,Deme_2,2020-05-30
leaf_126698,Deme_1,2020-05-27
leaf_42346,Deme_2,2020-05-02
leaf_92506,Deme_2,2020-04-02
leaf_134791,Deme_1,2020-05-23
leaf_68407,Deme_2,2020-04-22
leaf_141919,Deme_2,2020-05-19
leaf_148253,Deme_2,2020-05-17
leaf_41551,Deme_2,2020-05-03
leaf_79167,Deme_2,2020-04-15
leaf_130809,Deme_2,2020-05-25
leaf_150465,Deme_2,2020-05-16
leaf_144791,Deme_2,2020-05-18
leaf_128039,Deme_2,2020-05-27
leaf_100074,Deme_2,2020-07-16
leaf_60091,Deme_1,2020-04-25
leaf_28296,Deme_2,2020-05-07
leaf_11327,Deme_1,2020-06-07
leaf_134417,Deme_2,2020-05-23
leaf_72064,Deme_2,2020-04-20
leaf_58829,Deme_2,2020-04-26
leaf_158451,Deme_2,2020-05-13
leaf_136453,Deme_2,2020-05-22
leaf_50577,Deme_2,2020-04-29
leaf_56382,Deme_1,2020-04-27
leaf_44623,Deme_1,2020-05-01
leaf_158268,Deme_1,2020-05-13
leaf_33518,Deme_1,2020-05-06
leaf_104893,Deme_2,2020-06-21
leaf_9453,Deme_1,2020-03-29
leaf_85750,Deme_2,2020-04-10
leaf_105401,Deme_1,2020-06-20
leaf_157449,Deme_1,2020-05-13
leaf_34533,Deme_2,2020-05-05
leaf_45679,Deme_1,2020-05-01
leaf_6424,Deme_2,2020-04-24
leaf_70846,Deme_2,2020-04-20
leaf_19848,Deme_2,2020-05-10
leaf_116325,Deme_1,2020-06-04
leaf_133041,Deme_2,2020-05-24
leaf_123989,Deme_2,2020-05-29
leaf_48697,Deme_1,2020-04-30
leaf_59140,Deme_2,2020-04-26
leaf_124600,Deme_2,2020-05-29
leaf_119637,Deme_1,2020-06-01
leaf_30563,Deme_2,2020-05-07
leaf_68553,Deme_2,2020-04-22
leaf_24999,Deme_2,2020-05-09
leaf_105062,Deme_1,2020-06-21
leaf_47824,Deme_2,2020-04-30
leaf_30021,Deme_2,2020-05-07
leaf_53409,Deme_1,2020-04-28
leaf_61826,Deme_2,2020-04-25
leaf_12026,Deme_1,2020-06-01
leaf_103436,Deme_1,2020-06-26
leaf_80538,Deme_2,2020-04-14
leaf_118979,Deme_1,2020-06-02
leaf_4553,Deme_2,2020-05-01
leaf_19960,Deme_2,2020-05-10
leaf_125519,Deme_2,2020-05-28
leaf_28839,Deme_2,2020-05-07
leaf_160443,Deme_2,2020-05-12
leaf_32736,Deme_1,2020-05-06
leaf_105302,Deme_1,2020-06-20
leaf_85935,Deme_1,2020-04-10
leaf_2254,Deme_2,2020-05-10
leaf_37633,Deme_2,2020-05-04
leaf_89910,Deme_2,2020-04-06
leaf_146934,Deme_1,2020-05-17
leaf_96642,Deme_1,2020-03-23
leaf_56565,Deme_2,2020-04-27
leaf_122273,Deme_2,2020-05-30
leaf_116875,Deme_1,2020-06-04
leaf_127609,Imports,2020-05-27
leaf_103813,Deme_1,2020-06-24
leaf_14796,Imports,2020-05-17
leaf_70086,Deme_2,2020-04-21
leaf_129445,Deme_2,2020-05-26
leaf_132561,Deme_1,2020-05-24
leaf_108477,Deme_1,2020-06-14
leaf_28636,Deme_1,2020-05-07
leaf_97948,Deme_2,2020-03-17
leaf_14817,Deme_2,2020-05-17
leaf_103686,Deme_2,2020-06-25
leaf_79199,Deme_2,2020-04-15
leaf_9359,Deme_1,2020-03-31
leaf_51489,Deme_1,2020-04-29
leaf_93158,Deme_2,2020-03-31
leaf_160451,Deme_2,2020-05-12
leaf_25267,Deme_2,2020-05-09
leaf_100431,Deme_2,2020-07-12
leaf_27719,Deme_2,2020-05-08
leaf_117755,Deme_1,2020-06-03
leaf_80075,Deme_2,2020-04-15
leaf_54502,Deme_1,2020-04-28
leaf_113290,Deme_2,2020-06-07
leaf_38536,Deme_2,2020-05-04
leaf_40137,Deme_1,2020-05-03
leaf_82223,Deme_2,2020-04-13
leaf_59131,Deme_1,2020-04-26
leaf_111815,Deme_2,2020-06-09
leaf_44259,Deme_2,2020-05-02
leaf_89501,Deme_2,2020-04-06
leaf_58775,Deme_2,2020-04-26
leaf_114080,Deme_2,2020-06-06
leaf_133763,Deme_2,2020-05-23
leaf_152213,Deme_2,2020-05-15
leaf_94953,Deme_1,2020-03-28
leaf_36621,Deme_1,2020-05-04
leaf_101282,Deme_1,2020-07-05
leaf_63420,Deme_2,2020-04-24
leaf_26494,Imports,2020-05-08
leaf_25970,Deme_2,2020-05-08
leaf_114859,Deme_1,2020-06-06
leaf_98788,Deme_2,2020-03-11
leaf_50761,Deme_1,2020-04-29
leaf_59047,Deme_1,2020-04-26
leaf_31500,Deme_1,2020-05-06
leaf_133696,Deme_2,2020-05-23
leaf_123860,Deme_1,2020-05-29
leaf_1503,Deme_2,2020-05-16
leaf_40181,Deme_2,2020-05-03
leaf_122005,Deme_1,2020-05-31
leaf_50547,Deme_1,2020-04-29
leaf_78363,Deme_2,2020-04-16
leaf_6486,Deme_2,2020-04-23
leaf_62725,Deme_2,2020-04-24
leaf_112620,Deme_1,2020-06-08
leaf_2259,Deme_2,2020-05-10
leaf_134711,Deme_2,2020-05-23
leaf_103445,Deme_2,2020-06-26
leaf_150781,Deme_1,2020-05-16
leaf_135384,Deme_1,2020-05-23
leaf_55202,Deme_1,2020-04-27
leaf_46248,Deme_2,2020-05-01
leaf_129035,Deme_2,2020-05-26
leaf_79906,Deme_1,2020-04-15
leaf_86291,Deme_1,2020-04-10
leaf_80424,Deme_1,2020-04-14
leaf_94648,Deme_1,2020-03-29
leaf_109864,Deme_1,2020-06-12
leaf_45326,Deme_2,2020-05-01
leaf_148590,Deme_1,2020-05-16
leaf_151890,Deme_1,2020-05-15
leaf_148169,Deme_2,2020-05-17
leaf_145702,Deme_1,2020-05-18
leaf_96116,Deme_1,2020-03-25
leaf_138744,Deme_1,2020-05-21
leaf_141962,Deme_2,2020-05-19
leaf_935,Deme_1,2020-07-18
leaf_141690,Deme_2,2020-05-19
leaf_50274,Deme_2,2020-04-29
leaf_49199,Deme_1,2020-04-30
leaf_39688,Deme_2,2020-05-03
leaf_18113,Deme_2,2020-05-11
leaf_10584,Deme_2,2020-06-19
leaf_85457,Deme_2,2020-04-10
leaf_91139,Deme_2,2020-04-04
leaf_141255,Deme_2,2020-05-20
leaf_144,Deme_1,2020-08-13
leaf_159082,Deme_1,2020-05-12
leaf_110282,Deme_1,2020-06-11
leaf_137374,Deme_1,2020-05-22
leaf_90688,Deme_1,2020-04-04
leaf_123836,Deme_1,2020-05-29
leaf_154196,Deme_1,2020-05-14
leaf_144322,Deme_2,2020-05-18
leaf_62613,Imports,2020-04-24
leaf_107858,Deme_1,2020-06-15
leaf_126840,Deme_1,2020-05-27
leaf_153256,Deme_2,2020-05-15
leaf_10046,Deme_1,2020-07-12
leaf_87178,Deme_2,2020-04-09
leaf_46268,Deme_2,2020-05-01
leaf_158365,Deme_1,2020-05-13
leaf_77758,Deme_1,2020-04-16
leaf_21861,Deme_2,2020-05-10
leaf_121420,Deme_1,2020-05-31
leaf_60381,Deme_1,2020-04-25
leaf_25339,Deme_1,2020-05-08
leaf_158431,Deme_2,2020-05-13
leaf_43151,Deme_2,2020-05-02
leaf_113768,Deme_2,2020-06-07
leaf_126889,Deme_1,2020-05-27
leaf_125878,Deme_2,2020-05-28
leaf_120090,Deme_2,2020-06-01
leaf_89454,Deme_1,2020-04-06
leaf_141488,Deme_2,2020-05-20
leaf_36675,Deme_1,2020-05-04
leaf_111689,Deme_1,2020-06-09
leaf_80954,Deme_2,2020-04-14
leaf_106496,Deme_2,2020-06-17
leaf_120,Deme_1,2020-08-15
leaf_84883,Deme_2,2020-04-11
leaf_140674,Deme_2,2020-05-20
leaf_94850,Deme_2,2020-03-28
leaf_116526,Deme_1,2020-06-04
leaf_121835,Deme_1,2020-05-31
leaf_9555,Deme_2,2020-03-26
leaf_14342,Deme_2,2020-05-19
leaf_33867,Deme_1,2020-05-05
leaf_128169,Imports,2020-05-26
leaf_154476,Deme_1,2020-05-14
leaf_72393,Deme_1,2020-04-20
leaf_34548,Deme_2,2020-05-05
leaf_53352,Deme_1,2020-04-28
leaf_43523,Deme_2,2020-05-02
leaf_117575,Imports,2020-06-03
leaf_113714,Deme_1,2020-06-07
leaf_160215,Deme_2,2020-05-12
leaf_129516,Deme_2,2020-05-26
leaf_109642,Deme_1,2020-06-12
leaf_22917,Deme_2,2020-05-09
leaf_80510,Deme_2,2020-04-14
leaf_74926,Deme_1,2020-04-18
leaf_72175,Deme_1,2020-04-20
leaf_106367,Deme_2,2020-06-18
leaf_55315,Deme_2,2020-04-27
leaf_131709,Deme_2,2020-05-24
leaf_58020,Imports,2020-04-26
leaf_73589,Deme_2,2020-04-19
leaf_137906,Deme_2,2020-05-21
leaf_76353,Deme_1,2020-04-17
leaf_46081,Deme_2,2020-05-01
leaf_117974,Deme_2,2020-06-03
leaf_25103,Deme_1,2020-05-09
leaf_58578,Deme_2,2020-04-26
leaf_74499,Deme_1,2020-04-18
leaf_59633,Deme_1,2020-04-26
leaf_94467,Deme_2,2020-03-29
leaf_99357,Deme_2,2020-03-03
leaf_159109,Deme_2,2020-05-12
leaf_48484,Deme_1,2020-04-30
leaf_5583,Deme_2,2020-04-27
leaf_16914,Deme_2,2020-05-12
leaf_5023,Deme_1,2020-04-29
leaf_134069,Deme_1,2020-05-23
leaf_16173,Deme_1,2020-05-12
leaf_50375,Deme_2,2020-04-29
leaf_144152,Deme_1,2020-05-18
leaf_102008,Deme_1,2020-07-01
leaf_132335,Deme_2,2020-05-24
leaf_24716,Imports,2020-05-09
leaf_86883,Imports,2020-04-09
leaf_2561,Deme_2,2020-05-08
leaf_74015,Deme_2,2020-04-19
leaf_47822,Deme_1,2020-04-30
leaf_38452,Deme_2,2020-05-04
leaf_157267,Deme_2,2020-05-13
leaf_31760,Deme_2,2020-05-06
leaf_28032,Deme_2,2020-05-08
leaf_56461,Deme_2,2020-04-27
leaf_113641,Deme_2,2020-06-07
leaf_135033,Deme_2,2020-05-23
leaf_83491,Deme_2,2020-04-12
leaf_124733,Deme_1,2020-05-29
leaf_114784,Deme_2,2020-06-06
leaf_77456,Deme_1,2020-04-16
leaf_152792,Deme_2,2020-05-15
leaf_49346,Deme_2,2020-04-30
leaf_19400,Deme_2,2020-05-11
leaf_74010,Deme_1,2020-04-19
leaf_76716,Deme_1,2020-04-17
leaf_11603,Deme_2,2020-06-05
leaf_9381,Deme_2,2020-03-30
leaf_159942,Deme_1,2020-05-12
leaf_141452,Deme_1,2020-05-20
leaf_37702,Deme_1,2020-05-04
leaf_115165,Deme_2,2020-06-05
leaf_110880,Deme_1,2020-06-10
leaf_67194,Deme_2,2020-04-22
leaf_8145,Deme_1,2020-04-14
leaf_137951,Deme_2,2020-05-21
leaf_123240,Deme_2,2020-05-30
leaf_159414,Deme_1,2020-05-12
leaf_120737,Deme_1,2020-06-01
leaf_22715,Deme_1,2020-05-09
leaf_48161,Deme_1,2020-04-30
leaf_95039,Deme_1,2020-03-28
leaf_88708,Imports,2020-04-07
leaf_36967,Deme_1,2020-05-04
leaf_120630,Deme_1,2020-06-01
leaf_22985,Deme_1,2020-05-09
leaf_141390,Deme_1,2020-05-20
leaf_101434,Deme_2,2020-07-04
leaf_143064,Deme_2,2020-05-19
leaf_94167,Deme_1,2020-03-30
leaf_91632,Deme_2,2020-04-03
leaf_147885,Deme_2,2020-05-17
leaf_15450,Deme_2,2020-05-14
leaf_8182,Deme_2,2020-04-13
leaf_129821,Imports,2020-05-25
leaf_93795,Deme_1,2020-03-30
leaf_22188,Deme_2,2020-05-10
leaf_141541,Deme_1,2020-05-20
leaf_40455,Deme_2,2020-05-03
leaf_57264,Deme_1,2020-04-27
leaf_105924,Deme_2,2020-06-19
leaf_132665,Deme_2,2020-05-24
leaf_37113,Deme_1,2020-05-04
leaf_5034,Deme_2,2020-04-29
leaf_152711,Deme_2,2020-05-15
leaf_101144,Deme_2,2020-07-06
leaf_78948,Deme_1,2020-04-15
leaf_45592,Deme_1,2020-05-01
leaf_9931,Deme_2,2020-03-04
leaf_24580,Deme_1,2020-05-09
leaf_99232,Deme_1,2020-03-05
leaf_44028,Deme_2,2020-05-02
leaf_142195,Deme_1,2020-05-19
leaf_4827,Deme_2,2020-04-30
leaf_113070,Deme_2,2020-06-08
leaf_138398,Deme_2,2020-05-21
leaf_45993,Deme_2,2020-05-01
leaf_6635,Deme_2,2020-04-23
leaf_152822,Deme_2,2020-05-15
leaf_82528,Deme_1,2020-04-13
leaf_117402,Deme_2,2020-06-03
leaf_138101,Deme_2,2020-05-21
leaf_57937,Deme_2,2020-04-26
leaf_13039,Deme_2,2020-05-25
leaf_60272,Deme_1,2020-04-25
leaf_41656,Deme_1,2020-05-03
leaf_4823,Deme_2,2020-04-30
